S010_004_00000019.png,2387.0,3259.999999999999,48287.0,46126.999999999985,36362.000000000015,47206.99999999999,46126.999999999985,36452.00000000001,1100.0,2828.0,6959.0,66998.00000000001,61706.0,46126.999999999985,40682.0,43382.000000000015,39647.0,2603.0,9839.0,31223.000000000007,27227.0,18163.999999999996,31043.0,27694.999999999996,18326.0,8138.0,7489.999999999999,1622.0000000000007,9443.0,69734.0,52562.00000000001,27550.999999999996,61499.00000000001,42166.99999999999,3611.000000000001,52129.999999999985,36902.0,16643.0,60310.999999999985,44218.99999999999,28307.000000000007,17507.000000000004,4772.0,49988.00000000001,40484.0,1622.0000000000007,9947.0,59231.00000000001,68195.0,4007.000000000001,59555.0,63983.000000000015,49862.000000000015,47701.99999999999,3242.0000000000005,anger
S011_004_00000021.png,2252.0,2918.0,35759.0,32437.999999999993,25426.999999999996,37811.00000000001,34796.0,26012.0,911.0,2629.999999999999,6787.999999999999,53579.00000000001,47468.0,35327.0,33851.0,34166.00000000001,30601.999999999993,1991.0,8660.000000000002,23447.000000000004,18506.0,11494.999999999996,24203.000000000004,19892.000000000004,11756.000000000002,7067.0,7489.999999999999,1523.0,8876.000000000002,60662.0,45946.99999999999,23735.0,45884.0,31367.000000000004,3251.0,44111.000000000015,31411.999999999996,13700.000000000002,43247.00000000001,32042.000000000004,23420.0,14483.000000000002,3611.000000000001,35893.99999999999,30502.999999999993,1235.0000000000002,8687.0,47180.00000000001,57467.0,3637.9999999999995,45082.99999999999,51715.999999999985,36299.00000000001,36956.00000000001,2746.9999999999995,anger
S014_003_00000030.png,2998.9999999999995,4007.000000000001,40978.99999999999,39494.00000000001,32852.0,43355.00000000002,40547.00000000001,31907.00000000001,902.0,3143.0000000000005,8785.999999999998,60715.99999999999,55991.00000000001,43247.00000000001,36092.0,37766.0,35498.0,3359.0000000000014,11702.0,23780.000000000004,20423.0,14087.000000000002,27668.0,22502.0,13897.999999999998,8687.0,8390.0,1414.9999999999998,8543.000000000002,63650.00000000001,46100.0,23852.0,51239.0,34868.0,3259.999999999999,47998.999999999985,32483.000000000007,14410.999999999998,50834.00000000001,37487.0,26326.999999999993,15167.0,3971.0,44371.99999999999,37090.99999999999,1748.0000000000005,9884.000000000004,54334.99999999999,64820.000000000015,3637.9999999999995,52426.999999999985,58249.99999999999,43426.99999999999,42949.99999999999,3143.0000000000005,anger
S022_005_00000032.png,2531.000000000001,3980.0,39836.00000000001,38629.99999999999,29990.000000000007,40223.00000000001,38486.0,29684.000000000004,1774.9999999999998,3493.9999999999986,8687.0,59734.99999999999,55991.00000000001,41590.999999999985,36758.00000000001,38927.00000000001,35327.0,2755.9999999999995,10487.0,24482.000000000004,20828.000000000004,12548.000000000004,24095.0,20252.0,12241.999999999998,11063.0,10172.000000000002,1532.0000000000002,9092.000000000002,62327.00000000001,46459.99999999999,24914.000000000004,54767.0,35804.00000000001,3602.0,46666.99999999999,32545.999999999996,15139.999999999998,55126.99999999999,39170.0,24346.999999999996,14545.999999999998,3980.0,46126.999999999985,37010.0,1523.0,8687.0,55171.99999999999,63946.99999999999,3331.999999999999,54911.00000000001,59042.000000000015,45695.0,43652.000000000015,3575.0000000000005,anger
S026_003_00000015.png,2341.9999999999995,2315.0000000000005,39781.99999999999,34139.0,24931.999999999996,38972.00000000001,35282.00000000001,25067.000000000004,902.0,3746.0000000000005,4943.000000000001,57098.0,47855.0,32852.0,31987.999999999996,31574.0,26687.000000000007,2882.0000000000005,11702.0,29099.000000000007,22070.000000000004,12791.000000000002,25319.000000000004,20963.0,12241.999999999998,6095.000000000001,7571.0,1667.0,9884.000000000004,65252.0,49862.000000000015,27371.000000000004,49321.99999999999,30422.000000000007,3611.000000000001,46666.99999999999,33635.0,15878.0,44398.999999999985,29746.999999999996,24374.0,15356.000000000002,4366.999999999999,35012.0,27668.0,1171.9999999999995,8110.999999999998,49412.000000000015,60571.99999999999,3395.0,46262.0,53138.0,35327.0,35795.00000000001,3926.0,anger
S028_001_00000024.png,2926.9999999999995,2918.0,39143.00000000001,35876.0,27335.000000000007,37100.0,33787.99999999999,26975.000000000004,731.0,3287.0000000000005,6167.000000000002,56900.00000000001,49835.0,34796.0,28307.000000000007,28955.0,27956.000000000007,3493.9999999999986,12332.0,25858.999999999993,20972.000000000004,12755.0,23492.000000000004,18884.0,12395.0,6563.0,6851.0,1523.0,9362.0,60526.999999999985,44326.99999999999,24482.000000000004,47972.0,29522.000000000004,3611.000000000001,44246.0,30278.0,14410.999999999998,45515.00000000001,30539.0,22583.000000000004,13006.999999999996,3602.0,36811.99999999999,28802.000000000004,1442.0,8182.999999999999,46091.0,55559.0,2926.9999999999995,43426.99999999999,48287.0,36452.00000000001,35282.00000000001,3692.0000000000005,anger
S029_001_00000019.png,3242.0000000000005,3637.9999999999995,45019.99999999999,40907.00000000001,29990.000000000007,46270.999999999985,40547.00000000001,29971.999999999996,2035.9999999999998,3493.9999999999986,9686.000000000002,69643.99999999999,61966.99999999999,43814.00000000001,40547.00000000001,39790.99999999999,36452.00000000001,3331.999999999999,11702.0,28531.999999999993,22727.0,12962.000000000004,31763.0,24095.0,13411.999999999996,11108.000000000004,9362.0,1847.0,11252.0,81371.00000000001,59626.99999999999,30601.999999999993,61706.0,39980.0,4366.999999999999,60553.999999999985,41654.00000000001,18227.0,58979.00000000002,40943.0,32410.999999999996,19127.0,4772.0,47395.999999999985,37010.0,1909.9999999999998,12359.0,62327.00000000001,72586.99999999999,4798.999999999999,57934.99999999999,62903.0,47234.00000000001,44588.000000000015,3692.0000000000005,anger
S032_003_000000170.png,3475.9999999999995,4007.000000000001,36406.99999999999,35282.00000000001,27956.000000000007,42383.00000000001,38027.0,28522.999999999993,1091.0,2828.0,10054.999999999998,57467.0,53372.00000000001,39457.999999999985,34283.0,35254.99999999999,32843.00000000001,3575.0000000000005,11666.0,19766.000000000004,17111.0,10847.000000000004,29179.99999999999,22052.0,12170.000000000002,9254.000000000002,8110.999999999998,1127.0,7714.999999999999,65036.0,45596.00000000001,22646.000000000004,47594.0,32195.0,3259.999999999999,50951.00000000002,33491.0,14410.999999999998,47459.00000000001,34580.0,28451.0,15886.999999999998,3971.0,39935.0,32978.0,2090.0000000000005,11252.0,53372.00000000001,64091.00000000001,3980.0,50204.0,55991.00000000001,40502.0,39971.00000000001,2926.9999999999995,anger
S034_003_00000027.png,3242.0000000000005,3637.9999999999995,34922.00000000001,33932.0,26578.999999999996,39286.99999999999,35795.00000000001,26822.0,1307.0000000000002,2603.0,9686.000000000002,56737.99999999999,52940.000000000015,39431.0,34427.00000000001,35687.000000000015,33302.0,2926.9999999999995,9839.0,20486.0,17372.0,10702.999999999998,26074.999999999996,20315.000000000007,11306.0,9299.0,8578.999999999996,1532.0000000000002,8543.000000000002,63730.99999999999,46270.999999999985,23078.000000000004,46919.0,32806.99999999999,3251.0,47998.999999999985,32483.000000000007,13700.000000000002,47242.99999999999,35795.00000000001,26281.999999999996,15211.999999999998,3611.000000000001,39548.0,33571.99999999999,1748.0000000000005,10487.0,50851.99999999999,60571.99999999999,4007.000000000001,48674.00000000001,54290.00000000001,39647.0,39359.0,2450.0,anger
S037_003_00000022.png,3683.0000000000005,3251.0,37487.0,34346.00000000001,27335.000000000007,36740.0,35327.0,27145.999999999993,2035.9999999999998,4502.0,7958.0,58934.0,51742.99999999999,37892.0,28307.000000000007,31178.000000000004,30143.000000000004,4547.0,15886.999999999998,23978.000000000004,19127.0,12116.0,23231.0,19766.000000000004,11926.999999999998,10415.000000000002,9118.999999999996,1523.0,8876.000000000002,62003.0,46982.0,24562.999999999996,53507.00000000001,28883.000000000004,3251.0,45596.00000000001,32410.999999999996,14402.0,51500.0,30853.99999999999,24562.999999999996,15139.999999999998,3971.0,44147.00000000001,31367.000000000004,1414.9999999999998,8876.000000000002,51265.99999999999,61004.00000000001,3611.000000000001,51671.0,55666.99999999999,43579.99999999999,39494.00000000001,5851.999999999999,anger
S042_004_00000020.png,3926.0,3971.0,46451.00000000001,42707.0,33491.0,44471.0,41131.99999999999,32626.999999999996,2918.0,5509.999999999998,10163.0,72623.0,64739.000000000015,47855.0,38027.0,39548.0,38603.0,4897.999999999999,17426.0,29252.000000000004,23618.0,14780.0,28028.0,22799.0,14294.000000000002,13691.0,11746.999999999998,1748.0000000000005,10550.000000000004,72938.00000000001,54838.99999999998,29324.0,67511.0,38566.999999999985,3980.0,53804.0,38062.99999999999,17461.999999999996,65386.99999999999,40978.99999999999,28550.000000000004,17435.0,4772.0,55846.99999999999,40727.00000000001,1523.0,10028.0,64883.0,75251.00000000001,3971.0,63164.000000000015,67267.99999999999,54659.0,49690.99999999999,6482.000000000003,anger
S045_005_00000030.png,2998.9999999999995,3611.000000000001,41762.00000000001,38459.0,30539.0,44867.0,40502.0,31007.000000000007,1307.0000000000002,2531.000000000001,8012.0,61823.00000000001,54902.0,40502.0,36956.00000000001,37019.00000000001,34220.00000000001,3331.999999999999,10442.000000000002,25858.999999999993,20972.000000000004,13411.999999999996,29089.999999999996,23050.999999999996,13897.999999999998,9254.000000000002,7651.999999999998,1523.0,9443.0,68267.0,49862.000000000015,25606.999999999996,55091.0,36299.00000000001,3602.0,50636.0,34678.99999999999,15139.999999999998,52652.0,36902.0,27236.000000000004,15959.0,3980.0,44371.99999999999,34741.99999999999,1667.0,10442.000000000002,57494.0,64820.000000000015,4007.000000000001,54227.00000000001,57071.000000000015,44677.99999999999,41347.99999999999,3044.0000000000005,anger
S050_004_00000021.png,2531.000000000001,3611.000000000001,31826.0,30070.999999999996,23402.0,34103.000000000015,30980.000000000007,23231.0,911.0,2467.9999999999995,8228.000000000002,49835.0,45451.99999999999,33311.00000000001,28585.999999999996,29746.999999999996,27668.0,2252.0,8687.0,18875.0,15158.000000000002,8830.999999999998,22268.0,16751.000000000004,9002.0,8138.0,8327.0,1414.9999999999998,8426.0,60526.999999999985,43291.99999999999,21935.000000000004,41375.0,29036.000000000007,3251.0,45596.00000000001,30287.000000000004,12997.999999999998,40502.0,31007.000000000007,24562.999999999996,13700.000000000002,3251.0,33491.0,29468.000000000004,1847.0,10028.0,42356.0,53579.00000000001,3611.000000000001,40547.00000000001,47701.99999999999,32978.0,34427.00000000001,2387.0,anger
S055_004_00000028.png,1991.0,2954.0,33571.99999999999,30422.000000000007,24914.000000000004,31114.999999999996,30467.0,24311.0,902.0,3061.999999999999,6058.999999999999,49619.0,43643.0,33599.0,27236.000000000004,29990.000000000007,28370.0,1991.0,9226.999999999998,22700.000000000004,17461.999999999996,11306.0,18407.0,15886.999999999998,10379.000000000002,7093.999999999999,7958.0,1748.0000000000005,8876.000000000002,54838.99999999998,40547.00000000001,21755.000000000004,42932.00000000001,27379.999999999996,2918.0,38603.0,26255.000000000004,11675.0,40682.0,28802.000000000004,20458.999999999996,11675.0,2926.9999999999995,35174.0,29126.0,1532.0000000000002,8012.0,39935.0,49979.0,2918.0,40547.00000000001,46270.999999999985,34391.0,34283.0,3242.0000000000005,anger
