S010_004_00000019.png,34852.0,2652.0,23722.000000000004,53652.0,3621.9999999999986,51251.999999999985,40402.000000000015,1222.0,26121.999999999996,3142.0,31852.00000000001,52102.0,4412.0,2021.9999999999998,20252.0,2981.9999999999995,7852.0,46932.00000000001,1252.0,30012.0,902.0000000000002,34252.00000000001,74442.00000000001,7732.000000000001,68562.0,51251.999999999985,2892.0,39732.0,10932.0,46402.00000000001,10212.0,9542.000000000004,6132.000000000002,2601.9999999999995,35381.99999999999,1042.0,26021.999999999996,1531.9999999999995,34692.00000000001,1802.000000000001,10492.0,68332.00000000001,5692.0,46851.99999999999,3881.9999999999986,30252.0,20181.999999999996,9042.0,12502.0,8321.999999999998,16292.0,4012.000000000001,67011.99999999999,4252.0,49131.99999999999,2322.0000000000005,55542.00000000001,4682.000000000001,44981.99999999999,3652.0000000000005,37541.99999999999,3602.000000000001,44412.00000000001,24821.999999999996,291.9999999999999,30372.00000000001,anger
S011_004_00000021.png,26892.000000000004,2502.0,17692.0,39732.0,3242.0,36041.99999999999,28251.999999999993,1012.0,19731.999999999996,2921.999999999999,23892.000000000004,43291.99999999999,4002.0,1301.9999999999995,15732.0,1531.9999999999995,6281.999999999999,36562.0,1042.0,24052.000000000007,682.0000000000001,28092.0,59532.00000000001,7541.999999999999,52742.0,39252.00000000001,2212.0,32932.00000000001,9622.000000000002,38092.0,8902.0,6531.999999999999,4332.000000000001,1481.9999999999998,26962.000000000007,1042.0,21252.0,1481.9999999999998,26052.000000000004,1692.0,9862.000000000002,50982.0,4422.0,34852.0,3142.0,20562.0,12771.999999999995,7852.0,9292.0,8321.999999999998,12012.0,3612.0,48052.0,2452.0000000000005,35602.00000000001,1252.0,39881.99999999999,3401.999999999999,33891.99999999999,2962.000000000001,28802.000000000007,3051.9999999999995,33802.00000000001,19852.0,202.00000000000003,23852.0,anger
S014_003_00000030.png,30052.000000000007,3331.9999999999995,21321.999999999996,45531.99999999999,4452.000000000001,43882.00000000001,36502.0,1002.0,22572.000000000007,3492.0000000000005,28852.0,48202.000000000015,4012.000000000001,1622.0000000000002,15082.000000000002,2292.0000000000005,6972.000000000002,39652.000000000015,1042.0,25601.999999999996,802.0000000000001,32332.000000000007,67462.0,9761.999999999996,62212.00000000001,48052.0,3732.0000000000014,37001.99999999999,13002.0,44361.99999999999,9052.000000000004,6731.999999999999,5201.999999999998,2262.0,31121.99999999999,1092.0000000000002,24172.000000000004,1531.9999999999995,26422.000000000007,1571.9999999999998,9492.000000000002,56931.99999999999,4822.0,38742.0,3142.0,22692.0,15652.000000000002,9651.999999999998,8842.0,9322.0,12522.000000000002,3621.9999999999986,56482.00000000001,3532.0,41652.0,1571.9999999999998,49301.99999999999,4452.000000000001,41211.99999999999,3132.0,31772.000000000004,3492.0000000000005,39252.00000000001,21522.0,401.99999999999994,27682.0,anger
S022_005_00000032.png,28961.999999999993,2812.0000000000014,19062.0,44262.00000000001,4422.0,42921.99999999999,33322.00000000001,1971.9999999999998,21202.000000000004,3881.9999999999986,26652.000000000004,47292.0,4422.0,1622.0000000000002,15862.000000000004,2601.9999999999995,7402.0,42851.99999999998,1042.0,26282.000000000004,971.9999999999997,30771.999999999993,66371.99999999999,9651.999999999998,62212.00000000001,46211.999999999985,3061.9999999999995,36132.0,11651.999999999998,42501.999999999985,9642.0,5962.0,5861.999999999999,2262.0,32811.99999999999,1301.9999999999995,24102.0,1531.9999999999995,27202.000000000007,1702.0000000000005,10102.000000000004,60852.0,4822.0,39782.00000000001,3492.0000000000005,23142.000000000004,13942.000000000005,12292.0,9142.0,11302.000000000002,12052.000000000004,4002.0,61251.99999999999,3881.9999999999986,43522.0,1932.0,51251.999999999985,4682.000000000001,41122.0,3132.0,34332.0,3972.000000000001,41481.999999999985,21802.000000000004,371.99999999999994,27852.0,anger
S026_003_00000015.png,28171.999999999996,2601.9999999999995,17462.0,44201.99999999999,2572.0000000000005,37932.00000000001,27701.999999999996,1002.0,19942.000000000004,4162.0,24932.000000000004,43852.000000000015,4412.0,1811.9999999999993,18982.000000000004,1782.0,6731.999999999999,36972.00000000001,1252.0,21052.0,902.0000000000002,26422.000000000007,63442.00000000001,5492.000000000001,53172.0,36502.0,3202.0000000000005,32022.00000000001,13002.0,37852.00000000001,10422.0,7852.0,4932.0,1481.9999999999998,26262.0,1042.0,18742.000000000004,1531.9999999999995,32332.000000000007,1852.0000000000002,10982.000000000004,54801.99999999999,5622.000000000001,33802.00000000001,3972.000000000001,24522.000000000007,14212.000000000002,6772.000000000001,11171.999999999998,8412.0,14602.000000000002,4012.000000000001,49331.999999999985,2892.0,33052.0,1362.0,38902.0,3401.999999999999,30742.0,2772.0,28341.999999999993,4362.0,34332.0,17062.0,291.9999999999999,21652.000000000004,anger
S028_001_00000024.png,30742.0,3251.9999999999995,19601.999999999996,43492.00000000001,3242.0,39862.0,30372.00000000001,812.0,21761.999999999996,3652.0000000000005,27922.0,47452.0,4422.0,1132.0000000000002,18502.0,1602.0,6972.000000000002,39292.0,1301.9999999999995,22812.000000000004,902.0000000000002,28731.999999999996,63222.00000000001,6852.000000000002,55372.0,38662.0,3881.9999999999986,34452.00000000001,13701.999999999998,41452.00000000001,9052.000000000004,7722.0,4581.999999999999,1531.9999999999995,27972.0,1042.0,19612.0,1602.0,28731.999999999996,1692.0,10402.0,53302.00000000001,4611.999999999999,32802.0,3051.9999999999995,23302.000000000004,14172.0,7292.0,10602.0,7611.999999999999,14602.000000000002,4012.000000000001,50572.00000000001,2741.9999999999995,33932.0,1062.0,40901.99999999999,3652.0000000000005,32002.000000000004,2892.0,29772.000000000004,4102.000000000001,37012.00000000001,17892.000000000004,401.99999999999994,23532.0,anger
S029_001_00000019.png,32852.0,3602.000000000001,21052.0,50021.999999999985,4041.9999999999995,45452.0,33322.00000000001,2262.0,24652.0,3881.9999999999986,28661.999999999996,55532.0,5302.000000000001,1811.9999999999993,18531.999999999996,2342.0,8212.000000000002,48492.0,1222.0,29411.999999999996,1092.0000000000002,35572.0,77381.99999999997,10762.000000000002,68852.0,48682.00000000001,3701.999999999999,43252.0,13002.0,48101.99999999999,11532.000000000002,7252.0,5962.0,1732.0000000000002,36532.00000000001,1481.9999999999998,26052.000000000004,1732.0000000000002,31701.999999999993,2052.0,12502.0,68562.0,5412.000000000001,44422.0,4362.0,25252.0,14402.000000000004,12342.000000000004,11171.999999999998,10402.0,13541.999999999998,4851.999999999999,65532.00000000002,3202.0000000000005,45492.0,1932.0,52661.99999999998,4212.0,41122.0,3462.0000000000005,39772.00000000001,4102.000000000001,45002.00000000001,25012.0,172.0,29302.0,anger
S032_003_000000170.png,27491.999999999996,3861.9999999999995,18642.000000000004,40452.0,4452.000000000001,39202.0,31062.000000000007,1212.0,21221.999999999993,3142.0,25572.000000000004,47052.0,4012.000000000001,1282.0000000000005,12682.000000000004,1732.0000000000002,5851.999999999999,38162.000000000015,851.9999999999998,24731.999999999993,902.0000000000002,30502.0,63851.99999999999,11171.999999999998,59302.00000000001,43841.999999999985,3972.000000000001,37162.0,12962.0,42012.00000000001,8652.000000000002,5052.0,5201.999999999998,1702.0000000000005,29092.000000000004,1222.0,22581.999999999996,1372.0000000000002,21962.000000000004,1252.0,8571.999999999998,52882.0,3891.9999999999995,35772.0,3142.0,19012.0,12052.000000000004,10282.000000000002,7611.999999999999,9011.999999999998,9862.000000000002,3621.9999999999986,52732.00000000001,2741.9999999999995,38422.00000000001,1492.0,44372.00000000001,3401.999999999999,36642.0,2252.0,31452.00000000001,3251.9999999999995,36902.0,21321.999999999996,252.0,26172.0,anger
S034_003_00000027.png,26002.0,3602.000000000001,17171.999999999996,38802.00000000001,4041.9999999999995,37702.0,29531.999999999993,1452.0000000000002,19452.000000000004,2892.0,23892.000000000004,46402.00000000001,4012.000000000001,1282.0000000000005,13482.000000000002,2342.0,7092.0,37252.00000000001,1012.0,24771.999999999996,971.9999999999997,30492.0,63041.999999999985,10762.000000000002,58822.000000000015,43812.0,3251.9999999999995,36132.0,10932.0,41532.000000000015,8332.000000000002,5052.0,4851.999999999999,2002.0000000000002,28261.999999999996,1042.0,22102.000000000004,1301.9999999999995,22762.0,1702.0000000000005,9492.000000000002,52132.0,4052.000000000001,36452.0,3051.9999999999995,19302.0,11891.999999999998,10332.0,7732.000000000001,9531.999999999996,10131.999999999996,3612.0,52491.999999999985,3051.9999999999995,39772.00000000001,1571.9999999999998,43942.0,4002.0,37301.99999999999,2902.0000000000005,30262.000000000007,2722.0,35922.00000000001,21062.000000000004,262.0,26002.0,anger
S037_003_00000022.png,27561.999999999996,4092.0000000000005,17692.0,41652.0,3612.0,38162.000000000015,30372.00000000001,2262.0,20202.0,5001.999999999999,24742.0,47652.000000000015,4412.0,1452.0000000000002,15972.000000000004,2122.0,7252.0,42501.999999999985,1042.0,20801.999999999993,902.0000000000002,29381.999999999996,65482.0,8842.0,57491.99999999999,42102.0,5052.0,36172.0,17651.999999999996,41411.999999999985,9222.0,6102.0,4851.999999999999,2002.0000000000002,32211.999999999993,1252.0,20172.000000000004,1531.9999999999995,26642.000000000004,1692.0,9862.000000000002,59452.00000000001,4452.000000000001,32092.000000000007,3251.9999999999995,21252.0,13462.000000000002,11572.000000000002,9371.999999999998,10131.999999999996,12012.0,3612.0,57222.0,2921.999999999999,34281.999999999985,1462.0000000000002,49052.0,4252.0,34852.0,3172.000000000001,34342.00000000001,6501.999999999999,40402.000000000015,17682.0,262.0,22181.999999999993,anger
