S010_004_00000019.png,110226.0,90002.0,5778.0,61506.0,169746.0,104978.0,150546.0,55698.0,92418.0,163218.0,144402.0,82946.0,2306.0,78402.0,76178.00000000001,7745.999999999999,94866.0,69698.0,166466.0,7058.0,6402.0,82946.0,6402.0,40002.0,24338.000000000004,135426.0,118338.0,63506.0,144402.0,2706.0,57602.0,80658.0,2306.0,61506.0,32402.0,92418.0,2306.0,78402.0,4098.0,38418.0,10818.0,6402.0,11666.0,115602.0,51986.0,578.0,150546.0,46658.0,104978.0,238146.0,73986.0,215298.0,46658.0,144402.0,123906.0,107586.0,85266.0,8466.0,126738.00000000001,50178.0,19602.0,147458.0,26898.0,41618.0,19602.0,13458.0,5186.0,80658.0,67602.0,28226.0,87618.0,2306.0,24338.000000000004,43266.0,3602.0,123906.0,5186.0,73986.0,21906.0,129601.99999999999,112898.00000000001,59538.0,211602.0,17426.0,102402.0,132498.0,10818.0,107586.0,7745.999999999999,59538.0,6402.0,6402.0,24338.000000000004,132498.0,63506.0,2306.0,169746.0,61506.0,61506.0,7058.0,102402.0,69698.0,29586.0,190098.0,11666.0,87618.0,115602.0,6402.0,26898.0,28226.0,20738.0,5778.0,76178.00000000001,26898.0,2306.0,104978.0,28226.0,55698.0,35346.0,9218.0,123906.0,14402.0,44946.0,78402.0,11666.0,5186.0,21906.0,197138.0,110226.0,16386.0,242066.0,102402.0,8466.0,176402.0,94866.0,10818.0,219026.0,87618.0,107586.0,46658.0,15378.0,141378.0,41618.0,107586.0,99858.0,9218.0,126738.00000000001,41618.0,53826.0,786.0,132498.0,46658.0,67602.0,anger
S011_004_00000021.png,85266.0,71826.0,6402.0,44946.0,126738.00000000001,85266.0,107586.0,44946.0,63506.0,132498.0,112898.00000000001,61506.0,1938.0,59538.0,61506.0,7745.999999999999,71826.0,57602.0,138386.0,6402.0,4098.0,69698.0,3602.0,33858.0,18498.0,112898.00000000001,94866.0,48402.0,112898.00000000001,2306.0,48402.0,63506.0,1602.0,51986.0,25602.0,73986.0,1602.0,59538.0,3138.0,28226.0,9218.0,4626.0,8466.0,92418.0,43266.0,402.0,126738.00000000001,40002.0,85266.0,190098.0,63506.0,166466.0,38418.0,110226.0,104978.0,87618.0,65538.0,5778.0,104978.0,43266.0,16386.0,121106.0,20738.0,33858.0,13458.0,10818.0,3138.0,65538.0,51986.0,19602.0,65538.0,2306.0,19602.0,38418.0,3138.0,97346.0,4626.0,57602.0,20738.0,118338.0,99858.0,51986.0,160002.0,12546.0,80658.0,99858.0,7745.999999999999,80658.0,6402.0,43266.0,5186.0,3602.0,17426.0,107586.0,53826.0,1938.0,144402.0,50178.0,44946.0,5778.0,80658.0,61506.0,25602.0,138386.0,7058.0,65538.0,82946.0,3602.0,18498.0,23106.0,15378.0,3602.0,61506.0,23106.0,1938.0,90002.0,23106.0,43266.0,29586.0,7058.0,87618.0,10818.0,32402.0,63506.0,9218.0,3602.0,17426.0,160002.0,92418.0,13458.0,204306.0,87618.0,7745.999999999999,138386.0,76178.00000000001,7745.999999999999,179778.0,71826.0,80658.0,35346.0,10818.0,112898.00000000001,32402.0,82946.0,80658.0,7058.0,97346.0,35346.0,41618.0,578.0,112898.00000000001,38418.0,51986.0,anger
S014_003_00000030.png,94866.0,82946.0,7058.0,53826.0,144402.0,99858.0,129601.99999999999,50178.0,82946.0,150546.0,126738.00000000001,71826.0,1602.0,67602.0,69698.0,8466.0,85266.0,63506.0,153666.0,7058.0,5186.0,78402.0,4626.0,35346.0,21906.0,123906.0,102402.0,53826.0,121106.0,2306.0,51986.0,65538.0,2306.0,51986.0,28226.0,76178.00000000001,1938.0,65538.0,4098.0,33858.0,10002.0,4626.0,10002.0,107586.0,48402.0,578.0,144402.0,41618.0,99858.0,215298.0,65538.0,197138.0,48402.0,138386.0,107586.0,87618.0,82946.0,10002.0,118338.0,41618.0,23106.0,141378.0,21906.0,38418.0,16386.0,10818.0,4098.0,71826.0,55698.0,21906.0,73986.0,2706.0,20738.0,44946.0,3602.0,102402.0,4626.0,59538.0,21906.0,123906.0,102402.0,53826.0,176402.0,14402.0,85266.0,107586.0,7745.999999999999,90002.0,8466.0,51986.0,5186.0,5186.0,20738.0,126738.00000000001,61506.0,2706.0,166466.0,53826.0,50178.0,6402.0,90002.0,63506.0,26898.0,160002.0,10002.0,73986.0,94866.0,4626.0,23106.0,26898.0,17426.0,4626.0,69698.0,24338.000000000004,2306.0,99858.0,24338.000000000004,51986.0,29586.0,7058.0,107586.0,13458.0,40002.0,76178.00000000001,10002.0,5186.0,20738.0,183186.0,102402.0,15378.0,230402.0,92418.0,7745.999999999999,156818.0,82946.0,8466.0,200706.0,73986.0,94866.0,40002.0,13458.0,129601.99999999999,33858.0,90002.0,92418.0,8466.0,110226.0,38418.0,43266.0,1026.0,126738.00000000001,41618.0,57602.0,anger
S022_005_00000032.png,92418.0,73986.0,7058.0,50178.0,141378.0,87618.0,129601.99999999999,43266.0,78402.0,138386.0,118338.0,65538.0,3602.0,65538.0,59538.0,10818.0,80658.0,65538.0,150546.0,7745.999999999999,5186.0,78402.0,5186.0,36866.0,23106.0,126738.00000000001,107586.0,57602.0,132498.0,2306.0,51986.0,69698.0,2706.0,51986.0,28226.0,73986.0,2306.0,65538.0,4098.0,30978.0,10002.0,5186.0,9218.0,104978.0,50178.0,786.0,141378.0,41618.0,94866.0,211602.0,63506.0,197138.0,44946.0,132498.0,107586.0,90002.0,80658.0,9218.0,115602.0,40002.0,21906.0,135426.0,23106.0,36866.0,18498.0,10818.0,4098.0,71826.0,57602.0,23106.0,80658.0,3138.0,19602.0,43266.0,3602.0,102402.0,5186.0,61506.0,23106.0,126738.00000000001,107586.0,57602.0,190098.0,14402.0,85266.0,112898.00000000001,8466.0,92418.0,7745.999999999999,50178.0,5778.0,6402.0,20738.0,121106.0,61506.0,2706.0,160002.0,51986.0,53826.0,6402.0,85266.0,65538.0,28226.0,176402.0,10818.0,76178.00000000001,102402.0,5778.0,23106.0,26898.0,18498.0,5186.0,67602.0,25602.0,1938.0,97346.0,24338.000000000004,44946.0,30978.0,7745.999999999999,115602.0,14402.0,38418.0,73986.0,10002.0,4626.0,17426.0,179778.0,104978.0,16386.0,226578.0,92418.0,7745.999999999999,156818.0,87618.0,10002.0,200706.0,76178.00000000001,94866.0,43266.0,13458.0,129601.99999999999,35346.0,99858.0,87618.0,10002.0,118338.0,38418.0,46658.0,786.0,121106.0,40002.0,59538.0,anger
S026_003_00000015.png,90002.0,73986.0,5186.0,46658.0,141378.0,87618.0,115602.0,41618.0,65538.0,135426.0,112898.00000000001,59538.0,1602.0,61506.0,59538.0,9218.0,76178.00000000001,67602.0,138386.0,7058.0,5778.0,80658.0,4098.0,36866.0,19602.0,126738.00000000001,104978.0,53826.0,115602.0,2706.0,53826.0,55698.0,2306.0,46658.0,30978.0,78402.0,2306.0,59538.0,4626.0,25602.0,9218.0,4098.0,5778.0,97346.0,50178.0,786.0,135426.0,44946.0,82946.0,200706.0,57602.0,169746.0,35346.0,107586.0,97346.0,78402.0,59538.0,9218.0,102402.0,35346.0,23106.0,121106.0,25602.0,40002.0,15378.0,11666.0,3138.0,73986.0,57602.0,21906.0,65538.0,2306.0,21906.0,36866.0,3602.0,107586.0,4626.0,67602.0,20738.0,129601.99999999999,107586.0,55698.0,173058.0,16386.0,90002.0,97346.0,10002.0,85266.0,8466.0,43266.0,5186.0,4098.0,15378.0,112898.00000000001,61506.0,2706.0,153666.0,55698.0,50178.0,7058.0,85266.0,67602.0,28226.0,144402.0,8466.0,69698.0,76178.00000000001,4098.0,19602.0,26898.0,17426.0,3138.0,59538.0,24338.000000000004,1602.0,90002.0,25602.0,46658.0,33858.0,8466.0,87618.0,10818.0,32402.0,61506.0,8466.0,3138.0,15378.0,166466.0,102402.0,15378.0,215298.0,94866.0,8466.0,141378.0,82946.0,8466.0,186626.0,76178.00000000001,80658.0,38418.0,9218.0,115602.0,33858.0,82946.0,80658.0,10818.0,99858.0,38418.0,33858.0,786.0,115602.0,40002.0,44946.0,anger
S028_001_00000024.png,97346.0,78402.0,5778.0,50178.0,138386.0,90002.0,118338.0,44946.0,67602.0,129601.99999999999,107586.0,63506.0,1298.0,65538.0,61506.0,7058.0,82946.0,61506.0,150546.0,7745.999999999999,3602.0,71826.0,4098.0,35346.0,19602.0,107586.0,87618.0,48402.0,121106.0,3138.0,53826.0,59538.0,2306.0,44946.0,28226.0,76178.00000000001,1938.0,61506.0,4626.0,26898.0,6402.0,2306.0,7058.0,99858.0,46658.0,1026.0,132498.0,40002.0,90002.0,200706.0,53826.0,176402.0,40002.0,112898.00000000001,85266.0,67602.0,65538.0,10818.0,110226.0,32402.0,23106.0,132498.0,21906.0,35346.0,14402.0,10002.0,3602.0,61506.0,46658.0,19602.0,67602.0,2306.0,20738.0,38418.0,4098.0,102402.0,4626.0,61506.0,20738.0,110226.0,90002.0,50178.0,166466.0,13458.0,85266.0,92418.0,7058.0,85266.0,7745.999999999999,43266.0,3602.0,3602.0,16386.0,112898.00000000001,55698.0,2706.0,147458.0,55698.0,48402.0,7058.0,87618.0,53826.0,26898.0,144402.0,7745.999999999999,69698.0,76178.00000000001,3138.0,18498.0,21906.0,13458.0,3138.0,61506.0,21906.0,1938.0,87618.0,26898.0,44946.0,24338.000000000004,6402.0,87618.0,11666.0,32402.0,65538.0,8466.0,4098.0,17426.0,156818.0,87618.0,12546.0,197138.0,78402.0,5778.0,132498.0,69698.0,6402.0,169746.0,61506.0,82946.0,35346.0,10002.0,112898.00000000001,29586.0,85266.0,80658.0,10818.0,104978.0,33858.0,35346.0,1026.0,110226.0,43266.0,48402.0,anger
S029_001_00000019.png,104978.0,87618.0,9218.0,55698.0,160002.0,107586.0,138386.0,51986.0,78402.0,163218.0,132498.0,69698.0,4098.0,76178.00000000001,73986.0,10818.0,87618.0,80658.0,176402.0,9218.0,5778.0,99858.0,5186.0,46658.0,24338.000000000004,153666.0,123906.0,63506.0,150546.0,2306.0,67602.0,80658.0,2706.0,61506.0,35346.0,97346.0,3138.0,80658.0,4626.0,36866.0,11666.0,4626.0,10818.0,123906.0,59538.0,578.0,160002.0,53826.0,110226.0,246018.0,78402.0,219026.0,48402.0,141378.0,126738.00000000001,99858.0,82946.0,10818.0,138386.0,50178.0,23106.0,153666.0,26898.0,48402.0,18498.0,14402.0,3602.0,87618.0,65538.0,24338.000000000004,90002.0,3138.0,26898.0,44946.0,3602.0,135426.0,5778.0,76178.00000000001,25602.0,156818.0,126738.00000000001,65538.0,215298.0,15378.0,107586.0,129601.99999999999,10818.0,115602.0,10002.0,61506.0,5778.0,5778.0,25602.0,147458.0,76178.00000000001,3138.0,186626.0,69698.0,61506.0,8466.0,112898.00000000001,78402.0,32402.0,190098.0,9218.0,90002.0,110226.0,5778.0,24338.000000000004,30978.0,18498.0,4626.0,80658.0,30978.0,2706.0,110226.0,29586.0,59538.0,38418.0,9218.0,118338.0,13458.0,43266.0,73986.0,10818.0,5186.0,24338.000000000004,211602.0,123906.0,17426.0,258066.0,115602.0,10002.0,176402.0,97346.0,8466.0,219026.0,90002.0,102402.0,44946.0,14402.0,135426.0,40002.0,115602.0,107586.0,10818.0,129601.99999999999,48402.0,55698.0,402.0,141378.0,50178.0,65538.0,anger
S032_003_000000170.png,85266.0,82946.0,9218.0,43266.0,126738.00000000001,99858.0,112898.00000000001,53826.0,65538.0,150546.0,126738.00000000001,71826.0,1938.0,61506.0,69698.0,7745.999999999999,71826.0,55698.0,150546.0,7058.0,4098.0,73986.0,3602.0,35346.0,17426.0,112898.00000000001,92418.0,46658.0,112898.00000000001,1938.0,55698.0,59538.0,2306.0,53826.0,25602.0,80658.0,2706.0,69698.0,3138.0,33858.0,10002.0,4626.0,10002.0,110226.0,43266.0,578.0,141378.0,38418.0,92418.0,204306.0,67602.0,186626.0,40002.0,123906.0,110226.0,90002.0,71826.0,10002.0,118338.0,43266.0,20738.0,132498.0,21906.0,35346.0,16386.0,10818.0,3138.0,67602.0,51986.0,19602.0,63506.0,2306.0,23106.0,46658.0,3602.0,112898.00000000001,3602.0,63506.0,17426.0,118338.0,92418.0,46658.0,160002.0,11666.0,90002.0,94866.0,7745.999999999999,99858.0,7058.0,55698.0,5186.0,5186.0,23106.0,129601.99999999999,55698.0,2706.0,163218.0,61506.0,53826.0,6402.0,104978.0,59538.0,26898.0,144402.0,7745.999999999999,78402.0,82946.0,4626.0,23106.0,24338.000000000004,15378.0,4626.0,76178.00000000001,23106.0,2306.0,102402.0,26898.0,59538.0,29586.0,7058.0,90002.0,10818.0,40002.0,73986.0,7058.0,6402.0,25602.0,186626.0,94866.0,15378.0,226578.0,82946.0,7745.999999999999,160002.0,76178.00000000001,8466.0,197138.0,65538.0,97346.0,35346.0,13458.0,126738.00000000001,28226.0,85266.0,94866.0,8466.0,97346.0,36866.0,40002.0,402.0,123906.0,44946.0,48402.0,anger
S034_003_00000027.png,82946.0,76178.00000000001,9218.0,44946.0,123906.0,92418.0,112898.00000000001,46658.0,67602.0,138386.0,115602.0,61506.0,2706.0,59538.0,63506.0,8466.0,71826.0,67602.0,147458.0,7058.0,4098.0,82946.0,5186.0,40002.0,21906.0,126738.00000000001,104978.0,53826.0,115602.0,1938.0,55698.0,67602.0,2706.0,51986.0,30978.0,71826.0,2706.0,63506.0,3602.0,30978.0,9218.0,4098.0,10002.0,102402.0,50178.0,578.0,135426.0,43266.0,94866.0,200706.0,65538.0,186626.0,43266.0,126738.00000000001,104978.0,85266.0,78402.0,8466.0,115602.0,41618.0,19602.0,132498.0,19602.0,41618.0,15378.0,13458.0,4098.0,73986.0,57602.0,21906.0,69698.0,2306.0,23106.0,36866.0,3138.0,102402.0,5186.0,57602.0,21906.0,126738.00000000001,104978.0,53826.0,163218.0,11666.0,80658.0,104978.0,7058.0,92418.0,7745.999999999999,51986.0,4626.0,5778.0,23106.0,121106.0,63506.0,2706.0,156818.0,55698.0,50178.0,5778.0,90002.0,63506.0,25602.0,150546.0,8466.0,71826.0,94866.0,4626.0,21906.0,24338.000000000004,15378.0,5186.0,67602.0,26898.0,1938.0,94866.0,24338.000000000004,50178.0,30978.0,7058.0,97346.0,12546.0,36866.0,65538.0,9218.0,5186.0,21906.0,173058.0,102402.0,14402.0,215298.0,92418.0,8466.0,147458.0,82946.0,7745.999999999999,186626.0,73986.0,85266.0,38418.0,13458.0,115602.0,32402.0,87618.0,87618.0,6402.0,102402.0,40002.0,46658.0,578.0,118338.0,40002.0,57602.0,anger
S037_003_00000022.png,87618.0,71826.0,8466.0,44946.0,132498.0,85266.0,112898.00000000001,44946.0,67602.0,129601.99999999999,115602.0,65538.0,4098.0,61506.0,59538.0,10818.0,73986.0,59538.0,150546.0,7058.0,4626.0,71826.0,5186.0,35346.0,21906.0,112898.00000000001,99858.0,53826.0,129601.99999999999,2306.0,55698.0,50178.0,2306.0,40002.0,25602.0,82946.0,2306.0,67602.0,3138.0,33858.0,8466.0,5186.0,10002.0,104978.0,44946.0,578.0,138386.0,38418.0,92418.0,207938.0,50178.0,183186.0,40002.0,123906.0,85266.0,73986.0,71826.0,15378.0,115602.0,30978.0,29586.0,132498.0,23106.0,33858.0,15378.0,10818.0,4098.0,63506.0,53826.0,21906.0,76178.00000000001,2706.0,23106.0,44946.0,3602.0,112898.00000000001,4626.0,65538.0,20738.0,110226.0,97346.0,51986.0,183186.0,13458.0,92418.0,85266.0,8466.0,94866.0,6402.0,53826.0,4626.0,5186.0,21906.0,121106.0,55698.0,2306.0,156818.0,59538.0,51986.0,5778.0,92418.0,59538.0,25602.0,160002.0,7745.999999999999,76178.00000000001,69698.0,4098.0,23106.0,21906.0,16386.0,4626.0,71826.0,24338.000000000004,2306.0,99858.0,26898.0,51986.0,28226.0,7058.0,104978.0,13458.0,40002.0,76178.00000000001,10002.0,4626.0,20738.0,173058.0,92418.0,13458.0,215298.0,82946.0,7058.0,156818.0,80658.0,9218.0,197138.0,71826.0,97346.0,40002.0,13458.0,129601.99999999999,33858.0,97346.0,90002.0,18498.0,112898.00000000001,35346.0,30978.0,578.0,121106.0,44946.0,40002.0,anger
